;TRANID;OBJVERS;SEGID;RULEID;STEPID;PARAMTYPE;PARAMNM;FIELDNM;FIELDTYPE;KEYFLAG;RULEPOSIT;AGGR
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   60;    0;        0;KZWI6;KZWI6;F;;     0067
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   60;    0;        1;0SUBTOTAL_6;0SUBTOTAL_6;I;;     0063
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   61;    0;        0;NETWR;NETWR;F;;     0080
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   61;    0;        1;0NETVAL_INV;0NETVAL_INV;I;;     0064
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   62;    0;        0;STCUR;STCUR;F;;     0095
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   62;    0;        1;0EXCHG_STAT;0EXCHG_STAT;I;;     0065
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   63;    0;        0;BRTWR;BRTWR;F;;     0041
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   63;    0;        1;0GROSS_VAL;0GROSS_VAL;I;;     0066
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   64;    0;        0;BUCHK;BUCHK;F;;     0003
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   64;    0;        1;MBBUCHK;MBBUCHK;I;;     0067
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   65;    0;        0;GBSTK;GBSTK;F;;     0008
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   65;    0;        1;MBGBSTK;MBGBSTK;I;;     0068
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   66;    0;        0;RFBSK;RFBSK;F;;     0032
