;TRANID;OBJVERS;RULEID;SEQNR;GROUPID;GROUPTYPE;FIELD_USAGE;RULETYPE;REF_RULE;AGGR;NO_CONV;AMDP;ABAP
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   32; 0050;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   33; 0033;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   34; 0051;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   35; 0052;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   36; 0027;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   37; 0028;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   38; 0053;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   39; 0029;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   40; 0056;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   41; 0057;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   42; 0058;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   43; 0054;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   44; 0055;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   45; 0059;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   46; 0060;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   47; 0061;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   48; 0062;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   49; 0063;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   50; 0035;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   51; 0036;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   52; 0037;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   53; 0038;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   54; 0039;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   55; 0015;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   56; 0016;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   57; 0017;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   58; 0018;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   59; 0019;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   60; 0020;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   61; 0040;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   62; 0041;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   63; 0042;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   64; 0064;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   65; 0065;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   66; 0066;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   67; 0067;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   68; 0068;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   69; 0069;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   70; 0070;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   71; 0071;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   72; 0072;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   73; 0073;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    1; 0002;     01;T;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    2; 0003;     02;S;;DIRECT;      0
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    3; 0004;     02;S;;DIRECT;      0
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    4; 0083;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    5; 0084;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    6; 0011;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    7; 0012;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    8; 0009;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;    9; 0088;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   10; 0080;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   11; 0010;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   12; 0013;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   13; 0090;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   14; 0091;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   15; 0092;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   16; 0026;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   18; 0093;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   19; 0072;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   20; 0027;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   21; 0028;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   23; 0029;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   24; 0030;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   25; 0031;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   26; 0082;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   27; 0005;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   28; 0006;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   29; 0089;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   30; 0023;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   32; 0024;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   33; 0025;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   34; 0034;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   35; 0035;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   36; 0036;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   38; 0037;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   40; 0094;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   41; 0069;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   42; 0038;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   43; 0039;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   45; 0040;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   47; 0095;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   49; 0041;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   50; 0066;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   52; 0073;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   53; 0014;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   54; 0070;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   55; 0081;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   56; 0067;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   57; 0096;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   58; 0097;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   60; 0042;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   61; 0043;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   63; 0044;     02;S;;DIRECT;      0;MOV
